time, action, id, version, name, status, code, sampling interval (s), sampling resolution (C), samples, time diff (s), start time, lat, long, accuracy, device
2023-09-01 23:56:26 UTC+0100, DATA DOWNLOADED, 04C4 1A00 B102 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:28 UTC+0100, CODE CHANGE, 04C4 1A00 B102 06, T7.3, iespimc05a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:30 UTC+0100, START MISSION, 04C4 1A00 B102 06, T7.3, iespimc05a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:56:26 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:42 UTC+0100, TAP LOGGER, 0490 8300 D34F 10, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:43 UTC+0100, DATA DOWNLOADED, 0490 8300 D34F 10, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:46 UTC+0100, CODE CHANGE, 0490 8300 D34F 10, T7.3, iespimc04a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:48 UTC+0100, START MISSION, 0490 8300 D34F 10, T7.3, iespimc04a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 23:56:44 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:05 UTC+0100, TAP LOGGER, 04BC 7A00 FE42 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:07 UTC+0100, DATA DOWNLOADED, 04BC 7A00 FE42 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:09 UTC+0100, CODE CHANGE, 04BC 7A00 FE42 0A, T7.3, iespimc03a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:11 UTC+0100, START MISSION, 04BC 7A00 FE42 0A, T7.3, iespimc03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 23:57:07 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:24 UTC+0100, TAP LOGGER, 0400 9100 0D0F 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:26 UTC+0100, DATA DOWNLOADED, 0400 9100 0D0F 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:28 UTC+0100, CODE CHANGE, 0400 9100 0D0F 01, T7.3, iespimc02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:30 UTC+0100, START MISSION, 0400 9100 0D0F 01, T7.3, iespimc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:57:26 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:42 UTC+0100, TAP LOGGER, 0473 BA00 7810 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:44 UTC+0100, DATA DOWNLOADED, 0473 BA00 7810 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:46 UTC+0100, CODE CHANGE, 0473 BA00 7810 02, T7.3, iespimc01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:57:48 UTC+0100, START MISSION, 0473 BA00 7810 02, T7.3, iespimc01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:57:44 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:59:32 UTC+0100, TAP LOGGER, 0456 4000 3502 0C, T2.4, iespimc01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-02 00:17:12 UTC+0100, 53.238838, -9.315392, 1.8, Armor X10 Pro
2023-09-01 23:59:58 UTC+0100, TAP LOGGER, 04CA FC00 8D1A 0C, T2.4, iespimc02a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-02 00:14:03 UTC+0100, 53.238838, -9.315392, 1.8, Armor X10 Pro
