time, action, id, version, name, status, code, sampling interval (s), sampling resolution (C), samples, time diff (s), start time, lat, long, accuracy, device
2023-08-31 15:53:43 UTC+0100, TAP LOGGER, 042B EF00 4106 0C, NA, ukagmh03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, NA, NA, NA, Armor X10 Pro
2023-08-31 15:54:04 UTC+0100, DATA DOWNLOADED, 042B EF00 4106 0C, NA, ukagmh03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319723, -4.660893, 5.9, Armor X10 Pro
2023-08-31 15:54:13 UTC+0100, CODE CHANGE, 042B EF00 4106 0C, T7.3, ukagmh03a,MISSION RUNNING, 3636, 3600, 0.1, 11377, 19, 2022-05-14 15:00:00 UTC+0100, 53.319723, -4.660893, 5.9, Armor X10 Pro
2023-08-31 15:54:13 UTC+0100, START MISSION, 042B EF00 4106 0C, T7.3, ukagmh03a,WAITING TO START, 3636, 3600, 0.1, NA, 1, 2023-08-31 16:00:00 UTC+0100, 53.319723, -4.660893, 5.9, Armor X10 Pro
2023-08-31 15:55:47 UTC+0100, TAP LOGGER, 04F4 4500 0A16 05, NA, ukagmh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319690, -4.660842, 1.6, Armor X10 Pro
2023-08-31 15:56:22 UTC+0100, DATA DOWNLOADED, 04F4 4500 0A16 05, NA, ukagmh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319690, -4.660842, 1.6, Armor X10 Pro
2023-08-31 15:56:26 UTC+0100, CODE CHANGE, 04F4 4500 0A16 05, T2.4, ukagmh02a,MISSION RUNNING, 3636, 3600, 0.1, 11378, 716, 2022-05-14 15:00:13 UTC+0100, 53.319690, -4.660842, 1.6, Armor X10 Pro
2023-08-31 15:56:28 UTC+0100, START MISSION, 04F4 4500 0A16 05, T2.4, ukagmh02a,WAITING TO START, 3636, 3600, 0.1, NA, -2, 2023-08-31 16:00:01 UTC+0100, 53.319690, -4.660842, 1.6, Armor X10 Pro
2023-08-31 15:59:10 UTC+0100, TAP LOGGER, 0462 2900 DC51 03, NA, ukagmh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 15:59:44 UTC+0100, DATA DOWNLOADED, 0462 2900 DC51 03, NA, ukagmh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 15:59:48 UTC+0100, CODE CHANGE, 0462 2900 DC51 03, T2.4, ukagmh01a,MISSION RUNNING, 3636, 3600, 0.1, 11378, 444, 2022-05-14 15:00:12 UTC+0100, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 15:59:50 UTC+0100, START MISSION, 0462 2900 DC51 03, T2.4, ukagmh01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 16:00:00 UTC+0100, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 16:01:03 UTC+0100, TAP LOGGER, 0451 2500 7605 0D, NA, ukagmc01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 16:01:38 UTC+0100, DATA DOWNLOADED, 0451 2500 7605 0D, NA, ukagmc01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 16:01:42 UTC+0100, CODE CHANGE, 0451 2500 7605 0D, T2.4, ukagmc01b,MISSION RUNNING, 3636, 3600, 0.1, 11378, 788, 2022-05-14 15:00:11 UTC+0100, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 16:01:43 UTC+0100, START MISSION, 0451 2500 7605 0D, T2.4, ukagmc01b,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 17:00:00 UTC+0100, 53.319713, -4.660775, 1.8, Armor X10 Pro
2023-08-31 16:03:13 UTC+0100, TAP LOGGER, 0451 2500 7605 0D, T2.4, ukagmc01b,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 17:01:27 UTC+0100, 53.319692, -4.660743, 2.0, Armor X10 Pro
2023-08-31 16:03:44 UTC+0100, TAP LOGGER, 04C0 C100 8A11 09, NA, ukagmc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319683, -4.660832, 1.5, Armor X10 Pro
2023-08-31 16:04:19 UTC+0100, DATA DOWNLOADED, 04C0 C100 8A11 09, NA, ukagmc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319683, -4.660832, 1.5, Armor X10 Pro
2023-08-31 16:04:23 UTC+0100, CODE CHANGE, 04C0 C100 8A11 09, T2.4, ukagmc02a,MISSION RUNNING, 3636, 3600, 0.1, 11378, 794, 2022-05-14 15:00:20 UTC+0100, 53.319683, -4.660832, 1.5, Armor X10 Pro
2023-08-31 16:04:24 UTC+0100, START MISSION, 04C0 C100 8A11 09, T2.4, ukagmc02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 17:00:00 UTC+0100, 53.319683, -4.660832, 1.5, Armor X10 Pro
2023-08-31 16:05:58 UTC+0100, TAP LOGGER, 04BA 3E00 C965 03, NA, ukagmc03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319680, -4.660928, 1.4, Armor X10 Pro
2023-08-31 16:06:19 UTC+0100, DATA DOWNLOADED, 04BA 3E00 C965 03, NA, ukagmc03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319680, -4.660928, 1.4, Armor X10 Pro
2023-08-31 16:06:21 UTC+0100, CODE CHANGE, 04BA 3E00 C965 03, T7.3, ukagmc03a,MISSION RUNNING, 3636, 3600, 0.1, 11378, 28, 2022-05-14 14:12:28 UTC+0100, 53.319680, -4.660928, 1.4, Armor X10 Pro
2023-08-31 16:06:22 UTC+0100, START MISSION, 04BA 3E00 C965 03, T7.3, ukagmc03a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-08-31 17:00:00 UTC+0100, 53.319680, -4.660928, 1.4, Armor X10 Pro
2023-08-31 16:23:20 UTC+0100, TAP LOGGER, 04BA 3E00 C965 03, T7.3, ukagmc03a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-08-31 17:16:56 UTC+0100, 53.319610, -4.660878, 1.7, Armor X10 Pro
2023-08-31 16:23:25 UTC+0100, TAP LOGGER, 042B EF00 4106 0C, T7.3, ukagmh03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:00:00 UTC+0100, 53.319638, -4.660947, 1.7, Armor X10 Pro
2023-08-31 16:50:31 UTC+0100, TAP LOGGER, 04B2 1900 E523 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:32 UTC+0100, DATA DOWNLOADED, 04B2 1900 E523 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:35 UTC+0100, CODE CHANGE, 04B2 1900 E523 0A, T7.3, ukholmh01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:36 UTC+0100, START MISSION, 04B2 1900 E523 0A, T7.3, ukholmh01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 1, 2023-08-31 16:50:34 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:46 UTC+0100, TAP LOGGER, 045B 0B00 3408 0E, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:47 UTC+0100, DATA DOWNLOADED, 045B 0B00 3408 0E, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:50 UTC+0100, CODE CHANGE, 045B 0B00 3408 0E, T7.3, ukholmh02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:50:51 UTC+0100, START MISSION, 045B 0B00 3408 0E, T7.3, ukholmh02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:50:49 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:01 UTC+0100, TAP LOGGER, 04BF 8C00 3F09 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:02 UTC+0100, DATA DOWNLOADED, 04BF 8C00 3F09 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:05 UTC+0100, CODE CHANGE, 04BF 8C00 3F09 04, T7.3, ukholmh04a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:06 UTC+0100, START MISSION, 04BF 8C00 3F09 04, T7.3, ukholmh04a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:51:04 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:15 UTC+0100, TAP LOGGER, 0437 D500 2F12 09, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:16 UTC+0100, DATA DOWNLOADED, 0437 D500 2F12 09, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:19 UTC+0100, CODE CHANGE, 0437 D500 2F12 09, T7.3, ukholmh05a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:51:20 UTC+0100, START MISSION, 0437 D500 2F12 09, T7.3, ukholmh05a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:51:18 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:52:45 UTC+0100, TAP LOGGER, 04D2 4900 663C 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:52:46 UTC+0100, DATA DOWNLOADED, 04D2 4900 663C 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:52:49 UTC+0100, CODE CHANGE, 04D2 4900 663C 01, T7.3, ukholmc01b,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:52:50 UTC+0100, START MISSION, 04D2 4900 663C 01, T7.3, ukholmc01b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:52:48 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:02 UTC+0100, TAP LOGGER, 04E1 8D00 890C 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:04 UTC+0100, DATA DOWNLOADED, 04E1 8D00 890C 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:06 UTC+0100, CODE CHANGE, 04E1 8D00 890C 01, T7.3, ukholmc02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:07 UTC+0100, START MISSION, 04E1 8D00 890C 01, T7.3, ukholmc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:53:05 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:18 UTC+0100, TAP LOGGER, 049E A200 BE59 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:19 UTC+0100, DATA DOWNLOADED, 049E A200 BE59 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:22 UTC+0100, CODE CHANGE, 049E A200 BE59 0D, T7.3, ukholmc04a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:23 UTC+0100, START MISSION, 049E A200 BE59 0D, T7.3, ukholmc04a,MISSION RUNNING, 3636, 3600, 0.1, 1, 1, 2023-08-31 16:53:21 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:33 UTC+0100, TAP LOGGER, 04A1 0C00 8C1E 0C, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:35 UTC+0100, DATA DOWNLOADED, 04A1 0C00 8C1E 0C, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:37 UTC+0100, CODE CHANGE, 04A1 0C00 8C1E 0C, T7.3, ukholmc05a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:53:38 UTC+0100, START MISSION, 04A1 0C00 8C1E 0C, T7.3, ukholmc05a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 16:53:36 UTC+0100, 53.319685, -4.660882, 2.3, Armor X10 Pro
2023-08-31 16:59:31 UTC+0100, TAP LOGGER, 04ED 9A00 BF0B 0F, NA, ukaglc04a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319693, -4.661075, 2.0, Armor X10 Pro
